file,reason
translations/fr-FR/data/release-notes/enterprise-server/2-22/22.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/2-22/4.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/2-22/5.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/2-22/6.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/0-rc1.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/0-rc2.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/10.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/11.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/12.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/13.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/14.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/15.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/16.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/17.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/18.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/19.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/20.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/21.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/22.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/23.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/24.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/25.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/4.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/5.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/6.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/7.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/8.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-0/9.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/0-rc1.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/10.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/11.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/12.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/13.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/14.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/15.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/16.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/17.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/18.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/19.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/20.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/21.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/22.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/3.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/5.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/6.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/7.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/8.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-1/9.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/1.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/10.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/11.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/12.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/13.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/14.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/15.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/16.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/18.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/2.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/3.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/4.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/5.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/6.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/7.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/8.yml,file deleted because it no longer exists in main
translations/fr-FR/data/release-notes/enterprise-server/3-2/9.yml,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/actions/enterprise-s3-support-warning.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/actions/hardware-requirements-3.6.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/actions/link-to-example-library.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/actions/minio-gateways-removal.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/actions/perform-blob-storage-precheck.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/actions/self-hosted-runner-configure-runner-group.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/actions/self-hosted-runner-groups-navigate-to-repo-org-enterprise.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/apps/metadata-permissions.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/billing/per-user-pricing-reference.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/about-billing-for-codespaces.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/about-personalization.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/apply-devcontainer-changes.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/availability.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/beta-functionality-limited.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/billing-for-prebuilds-default.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/billing-for-prebuilds-reducing.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/billing-for-prebuilds.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/codespaces-api-beta-note.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/codespaces-billing.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/concurrent-codespace-limit.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/prebuilds-beta-note.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/prebuilds-not-available.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/review-pr.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/unsupported-repos.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/codespaces/vscode-settings-order.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/dependabot/create-dependabot-yml.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/dependency-review/dependency-review-api-beta-note.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/desktop/paste-email-git-config.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/dotcom_billing/codespaces-minutes.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/dotcom_billing/monthly-spending-limit-codespaces.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/dotcom_billing/pricing_calculator/pricing_cal_codespaces.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/education/upgrade-organization.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/education/upgrade-page.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/enterprise-accounts/repository-visibility-policy.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/enterprise-licensing/you-can-sync-for-a-combined-view.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/gated-features/advanced-security.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/gated-features/codespaces.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/gated-features/discussions.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/gated-features/security-center.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/getting-started/learning-lab-enterprise.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/getting-started/learning-lab.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/open-source/open-source-learning-lab.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/pages/pages-builds-with-github-actions-public-beta.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/repositories/squash-and-rebase-linear-commit-hisitory.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/rest-reference/branches/branch-protection.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/rest-reference/enterprise-admin/audit-log.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/rest-reference/enterprise-admin/billing.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/rest-reference/issues/labels.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/rest-reference/issues/milestones.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/rest-reference/metrics/community.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/rest-reference/orgs/members.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/rest-reference/projects/cards.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/rest-reference/projects/columns.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/rest-reference/repos/forks.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/rest-reference/users/followers.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/security-center/beta.md,file deleted because it no longer exists in main
translations/fr-FR/data/reusables/server-statistics/release-phase.md,file deleted because it no longer exists in main
translations/fr-FR/content/account-and-profile/managing-subscriptions-and-notifications-on-github/managing-subscriptions-for-activity-on-github/managing-your-subscriptions.md,rendering error
translations/fr-FR/content/account-and-profile/managing-subscriptions-and-notifications-on-github/managing-subscriptions-for-activity-on-github/viewing-your-subscriptions.md,broken liquid tags
translations/fr-FR/content/account-and-profile/managing-subscriptions-and-notifications-on-github/setting-up-notifications/about-notifications.md,rendering error
translations/fr-FR/content/account-and-profile/managing-subscriptions-and-notifications-on-github/setting-up-notifications/configuring-notifications.md,rendering error
translations/fr-FR/content/account-and-profile/managing-subscriptions-and-notifications-on-github/viewing-and-triaging-notifications/managing-notifications-from-your-inbox.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-github-profile/customizing-your-profile/about-your-organizations-profile.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-github-profile/customizing-your-profile/managing-your-profile-readme.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-github-profile/customizing-your-profile/personalizing-your-profile.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-github-profile/managing-contribution-settings-on-your-profile/showing-your-private-contributions-and-achievements-on-your-profile.md,broken liquid tags
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-github-profile/managing-contribution-settings-on-your-profile/viewing-contributions-on-your-profile.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-access-to-your-personal-repositories/inviting-collaborators-to-a-personal-repository.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-access-to-your-personal-repositories/maintaining-ownership-continuity-of-your-personal-accounts-repositories.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-access-to-your-personal-repositories/removing-a-collaborator-from-a-personal-repository.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-access-to-your-personal-repositories/removing-yourself-from-a-collaborators-repository.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-email-preferences/adding-an-email-address-to-your-github-account.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-email-preferences/blocking-command-line-pushes-that-expose-your-personal-email-address.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-email-preferences/changing-your-primary-email-address.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-email-preferences/index.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-email-preferences/managing-marketing-emails-from-github.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-email-preferences/remembering-your-github-username-or-email.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-email-preferences/setting-a-backup-email-address.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-email-preferences/setting-your-commit-email-address.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-personal-account-settings/changing-your-github-username.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-personal-account-settings/integrating-jira-with-your-personal-projects.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-personal-account-settings/managing-security-and-analysis-settings-for-your-personal-account.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-personal-account-settings/managing-the-default-branch-name-for-your-repositories.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-personal-account-settings/managing-your-theme-settings.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-your-membership-in-organizations/removing-yourself-from-an-organization.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-your-membership-in-organizations/requesting-organization-approval-for-oauth-apps.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-your-personal-account/best-practices-for-leaving-your-company.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-your-personal-account/converting-a-user-into-an-organization.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-your-personal-account/deleting-your-personal-account.md,rendering error
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-your-personal-account/index.md,broken liquid tags
translations/fr-FR/content/account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-your-personal-account/managing-multiple-accounts.md,rendering error
translations/fr-FR/content/actions/automating-builds-and-tests/about-continuous-integration.md,rendering error
translations/fr-FR/content/actions/creating-actions/creating-a-composite-action.md,rendering error
translations/fr-FR/content/actions/creating-actions/creating-a-docker-container-action.md,rendering error
translations/fr-FR/content/actions/creating-actions/creating-a-javascript-action.md,rendering error
translations/fr-FR/content/actions/creating-actions/metadata-syntax-for-github-actions.md,rendering error
translations/fr-FR/content/actions/deployment/about-deployments/about-continuous-deployment.md,rendering error
translations/fr-FR/content/actions/deployment/about-deployments/deploying-with-github-actions.md,broken liquid tags
translations/fr-FR/content/actions/deployment/deploying-to-your-cloud-provider/deploying-to-amazon-elastic-container-service.md,rendering error
translations/fr-FR/content/actions/deployment/deploying-to-your-cloud-provider/deploying-to-azure/deploying-docker-to-azure-app-service.md,rendering error
translations/fr-FR/content/actions/deployment/deploying-to-your-cloud-provider/deploying-to-azure/deploying-java-to-azure-app-service.md,rendering error
translations/fr-FR/content/actions/deployment/deploying-to-your-cloud-provider/deploying-to-azure/deploying-net-to-azure-app-service.md,rendering error
translations/fr-FR/content/actions/deployment/deploying-to-your-cloud-provider/deploying-to-azure/deploying-nodejs-to-azure-app-service.md,rendering error
translations/fr-FR/content/actions/deployment/deploying-to-your-cloud-provider/deploying-to-azure/deploying-php-to-azure-app-service.md,rendering error
translations/fr-FR/content/actions/deployment/deploying-to-your-cloud-provider/deploying-to-azure/deploying-python-to-azure-app-service.md,rendering error
translations/fr-FR/content/actions/deployment/deploying-to-your-cloud-provider/deploying-to-azure/deploying-to-azure-kubernetes-service.md,rendering error
translations/fr-FR/content/actions/deployment/deploying-to-your-cloud-provider/deploying-to-azure/deploying-to-azure-static-web-app.md,rendering error
translations/fr-FR/content/actions/deployment/deploying-to-your-cloud-provider/deploying-to-google-kubernetes-engine.md,rendering error
translations/fr-FR/content/actions/deployment/managing-your-deployments/viewing-deployment-history.md,rendering error
translations/fr-FR/content/actions/examples/using-concurrency-expressions-and-a-test-matrix.md,broken liquid tags
translations/fr-FR/content/actions/hosting-your-own-runners/about-self-hosted-runners.md,rendering error
translations/fr-FR/content/actions/hosting-your-own-runners/adding-self-hosted-runners.md,rendering error
translations/fr-FR/content/actions/hosting-your-own-runners/autoscaling-with-self-hosted-runners.md,rendering error
translations/fr-FR/content/actions/hosting-your-own-runners/managing-access-to-self-hosted-runners-using-groups.md,rendering error
translations/fr-FR/content/actions/hosting-your-own-runners/monitoring-and-troubleshooting-self-hosted-runners.md,rendering error
translations/fr-FR/content/actions/hosting-your-own-runners/removing-self-hosted-runners.md,rendering error
translations/fr-FR/content/actions/hosting-your-own-runners/running-scripts-before-or-after-a-job.md,broken liquid tags
translations/fr-FR/content/actions/hosting-your-own-runners/using-labels-with-self-hosted-runners.md,rendering error
translations/fr-FR/content/actions/hosting-your-own-runners/using-self-hosted-runners-in-a-workflow.md,rendering error
translations/fr-FR/content/actions/learn-github-actions/contexts.md,rendering error
translations/fr-FR/content/actions/learn-github-actions/environment-variables.md,rendering error
translations/fr-FR/content/actions/learn-github-actions/essential-features-of-github-actions.md,rendering error
translations/fr-FR/content/actions/learn-github-actions/expressions.md,rendering error
translations/fr-FR/content/actions/learn-github-actions/finding-and-customizing-actions.md,broken liquid tags
translations/fr-FR/content/actions/learn-github-actions/understanding-github-actions.md,rendering error
translations/fr-FR/content/actions/learn-github-actions/usage-limits-billing-and-administration.md,rendering error
translations/fr-FR/content/actions/managing-issues-and-pull-requests/moving-assigned-issues-on-project-boards.md,broken liquid tags
translations/fr-FR/content/actions/managing-workflow-runs/approving-workflow-runs-from-public-forks.md,broken liquid tags
translations/fr-FR/content/actions/managing-workflow-runs/disabling-and-enabling-a-workflow.md,rendering error
translations/fr-FR/content/actions/managing-workflow-runs/manually-running-a-workflow.md,rendering error
translations/fr-FR/content/actions/managing-workflow-runs/re-running-workflows-and-jobs.md,rendering error
translations/fr-FR/content/actions/monitoring-and-troubleshooting-workflows/viewing-job-execution-time.md,rendering error
translations/fr-FR/content/actions/publishing-packages/publishing-docker-images.md,rendering error
translations/fr-FR/content/actions/publishing-packages/publishing-nodejs-packages.md,broken liquid tags
translations/fr-FR/content/actions/quickstart.md,rendering error
translations/fr-FR/content/actions/security-guides/automatic-token-authentication.md,rendering error
translations/fr-FR/content/actions/security-guides/encrypted-secrets.md,rendering error
translations/fr-FR/content/actions/security-guides/security-hardening-for-github-actions.md,rendering error
translations/fr-FR/content/actions/using-github-hosted-runners/about-github-hosted-runners.md,rendering error
translations/fr-FR/content/actions/using-github-hosted-runners/connecting-to-a-private-network.md,rendering error
translations/fr-FR/content/actions/using-github-hosted-runners/controlling-access-to-larger-runners.md,rendering error
translations/fr-FR/content/actions/using-github-hosted-runners/using-larger-runners.md,rendering error
translations/fr-FR/content/actions/using-workflows/about-workflows.md,rendering error
translations/fr-FR/content/actions/using-workflows/caching-dependencies-to-speed-up-workflows.md,broken liquid tags
translations/fr-FR/content/actions/using-workflows/creating-starter-workflows-for-your-organization.md,rendering error
translations/fr-FR/content/actions/using-workflows/events-that-trigger-workflows.md,rendering error
translations/fr-FR/content/actions/using-workflows/reusing-workflows.md,rendering error
translations/fr-FR/content/actions/using-workflows/sharing-workflows-secrets-and-runners-with-your-organization.md,rendering error
translations/fr-FR/content/actions/using-workflows/storing-workflow-data-as-artifacts.md,rendering error
translations/fr-FR/content/actions/using-workflows/triggering-a-workflow.md,rendering error
translations/fr-FR/content/actions/using-workflows/workflow-syntax-for-github-actions.md,rendering error
translations/fr-FR/content/admin/code-security/managing-github-advanced-security-for-your-enterprise/configuring-code-scanning-for-your-appliance.md,rendering error
translations/fr-FR/content/admin/code-security/managing-github-advanced-security-for-your-enterprise/configuring-secret-scanning-for-your-appliance.md,rendering error
translations/fr-FR/content/admin/code-security/managing-github-advanced-security-for-your-enterprise/enabling-github-advanced-security-for-your-enterprise.md,rendering error
translations/fr-FR/content/admin/code-security/managing-supply-chain-security-for-your-enterprise/about-supply-chain-security-for-your-enterprise.md,broken liquid tags
translations/fr-FR/content/admin/code-security/managing-supply-chain-security-for-your-enterprise/enabling-the-dependency-graph-for-your-enterprise.md,rendering error
translations/fr-FR/content/admin/code-security/managing-supply-chain-security-for-your-enterprise/viewing-the-vulnerability-data-for-your-enterprise.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-github-connect/enabling-automatic-user-license-sync-for-your-enterprise.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-github-connect/enabling-dependabot-for-your-enterprise.md,broken liquid tags
translations/fr-FR/content/admin/configuration/configuring-github-connect/enabling-server-statistics-for-your-enterprise.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-github-connect/enabling-unified-contributions-for-your-enterprise.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-github-connect/enabling-unified-search-for-your-enterprise.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-github-connect/index.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-network-settings/configuring-a-hostname.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-network-settings/configuring-an-outbound-web-proxy-server.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-network-settings/configuring-built-in-firewall-rules.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-network-settings/configuring-dns-nameservers.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-network-settings/configuring-tls.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-network-settings/enabling-subdomain-isolation.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-network-settings/using-github-enterprise-server-with-a-load-balancer.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-network-settings/validating-your-domain-settings.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/accessing-the-administrative-shell-ssh.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/command-line-utilities.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/configuring-applications.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/configuring-backups-on-your-appliance.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/configuring-email-for-notifications.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/configuring-github-pages-for-your-enterprise.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/configuring-rate-limits.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/configuring-ssh-connections-to-your-instance.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/configuring-the-referrer-policy-for-your-enterprise.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/configuring-web-commit-signing.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/enabling-and-scheduling-maintenance-mode.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/enabling-private-mode.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/initializing-github-ae.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/managing-github-mobile-for-your-enterprise.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/restricting-network-traffic-to-your-enterprise.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/site-admin-dashboard.md,rendering error
translations/fr-FR/content/admin/configuration/configuring-your-enterprise/troubleshooting-tls-errors.md,rendering error
translations/fr-FR/content/admin/enterprise-management/caching-repositories/about-repository-caching.md,rendering error
translations/fr-FR/content/admin/enterprise-management/caching-repositories/configuring-a-repository-cache.md,rendering error
translations/fr-FR/content/admin/enterprise-management/caching-repositories/index.md,rendering error
translations/fr-FR/content/admin/enterprise-management/configuring-clustering/cluster-network-configuration.md,broken liquid tags
translations/fr-FR/content/admin/enterprise-management/configuring-clustering/configuring-high-availability-replication-for-a-cluster.md,broken liquid tags
translations/fr-FR/content/admin/enterprise-management/configuring-clustering/initializing-the-cluster.md,broken liquid tags
translations/fr-FR/content/admin/enterprise-management/monitoring-your-appliance/accessing-the-monitor-dashboard.md,rendering error
translations/fr-FR/content/admin/enterprise-management/monitoring-your-appliance/configuring-collectd.md,rendering error
translations/fr-FR/content/admin/enterprise-management/monitoring-your-appliance/generating-a-health-check-for-your-enterprise.md,rendering error
translations/fr-FR/content/admin/enterprise-management/monitoring-your-appliance/index.md,rendering error
translations/fr-FR/content/admin/enterprise-management/monitoring-your-appliance/monitoring-using-snmp.md,rendering error
translations/fr-FR/content/admin/enterprise-management/monitoring-your-appliance/recommended-alert-thresholds.md,rendering error
translations/fr-FR/content/admin/enterprise-management/updating-the-virtual-machine-and-physical-resources/enabling-automatic-update-checks.md,rendering error
translations/fr-FR/content/admin/enterprise-management/updating-the-virtual-machine-and-physical-resources/increasing-cpu-or-memory-resources.md,rendering error
translations/fr-FR/content/admin/enterprise-management/updating-the-virtual-machine-and-physical-resources/increasing-storage-capacity.md,rendering error
translations/fr-FR/content/admin/enterprise-management/updating-the-virtual-machine-and-physical-resources/upgrading-github-enterprise-server.md,rendering error
translations/fr-FR/content/admin/github-actions/advanced-configuration-and-troubleshooting/troubleshooting-github-actions-for-your-enterprise.md,rendering error
translations/fr-FR/content/admin/github-actions/advanced-configuration-and-troubleshooting/using-a-staging-environment.md,rendering error
translations/fr-FR/content/admin/github-actions/enabling-github-actions-for-github-enterprise-server/enabling-github-actions-with-amazon-s3-storage.md,rendering error
translations/fr-FR/content/admin/github-actions/enabling-github-actions-for-github-enterprise-server/managing-self-hosted-runners-for-dependabot-updates.md,rendering error
translations/fr-FR/content/admin/github-actions/getting-started-with-github-actions-for-your-enterprise/about-github-actions-for-enterprises.md,rendering error
translations/fr-FR/content/admin/github-actions/getting-started-with-github-actions-for-your-enterprise/getting-started-with-github-actions-for-github-enterprise-server.md,rendering error
