Configuration,Language,File Path,Successfully Extracted,Failure Reason
/language:javascript-typescript,TypeScript,packages/core/src/applicationcomposer/activation.ts,true,""
/language:javascript-typescript,TypeScript,plugins/eslint-plugin-aws-toolkits/index.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/templates/sam/samTemplateGenerator.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhisperer/service/recommendationHandler.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonq/commons/session/sessionConfigFactory.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/auth/sso/sdkV2Compat.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/telemetry/telemetryPublisher.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonq/lsp/lspController.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/lambda/wizards/samDeployWizard.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/applicationcomposer/messageHandlers/generateResourceHandler.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/ssmDocument/ssm/ssmClient.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhisperer/ui/statusBarMenu.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/cloudWatchLogs/changeLogSearch.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/utilities/uriUtils.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/treeview/resourceTreeDataProvider.ts,true,""
/language:javascript-typescript,TypeScript,plugins/eslint-plugin-aws-toolkits/test/rules/no-json-stringify-in-log.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/eventSchemas/wizards/schemaCodeDownloadWizard.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/testUtil.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/lambda/local/debugConfiguration.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/cdk/treeTestUtils.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/appBuilder/explorer/nodes/deployedNode.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/eventSchemas/wizards/schemaCodeDownloadWizard.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/date.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/appBuilder/wizards/deployTypeWizard.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/ec2/commands.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsExplorer/commands/copyText.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/docdb/wizards/createGlobalClusterWizard.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhisperer/service/diagnosticsProvider.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/iot/explorer/iotNodes.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/sam/debugger/typescriptSamDebug.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/clients/fakeFileStreams.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/cloudWatchLogs/wizard/liveTailLogStreamSubmenu.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/cdk/explorer/constructNode.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/applicationcomposer/composerWebview.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/unit/amazonq/apps/initContext.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/unit/codewhisperer/service/referenceInlineProvider.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/ecr/utils.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/iot/commands/deleteCert.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/applicationcomposer/messageHandlers/openFeedbackMessageHandler.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/docdb/explorer/dbElasticClusterNode.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/appBuilder/explorer/detectSamProjects.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/fs/node/fs.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/dev/codecatalyst.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/auth/index.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonq/webview/ui/diffTree/actions.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/login/webview/index.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/schemas.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonq/webview/ui/apps/testChatConnector.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/login/webview/vue/amazonq/index.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhisperer/service/transformByQ/humanInTheLoopManager.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/lambda/vue/remoteInvoke/remoteInvokeFrontend.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/sam/cli/samCliDetection.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/web/shared/utilities/timeoutUtils.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/logger/activation.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/sam/cli/samCliLocator.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonq/webview/ui/connector.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/testInteg/perf/registerNewFiles.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/applicationcomposer/messageHandlers/saveFileMessageHandler.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhisperer/service/transformByQ/transformFileHandler.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/utilities/asyncCollection.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonqGumby/chat/views/actions/uiMessageListener.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/e2e/amazonq/framework/jsdomInjector.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/iot/commands/createThing.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/debug/launchConfiguration.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/redshift/notebook/cellStatusBarItemProvider.test.ts,true,""
/language:javascript-typescript,TypeScript,plugins/eslint-plugin-aws-toolkits/test/testUtil.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonq/webview/ui/messages/controller.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonq/webview/ui/followUps/model.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/performance/performance.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/ec2/sshKeyPair.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/lambda/commands/deleteCloudFormation.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhispererChat/view/connector/connector.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonqScan/chat/storages/chatSession.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/utilities/cacheUtils.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/sam/cli/samCliListResources.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/schemas.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/docdb/commands/tagCommands.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/ssmDocument/commands/publishDocument.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/notifications/panelNode.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/auth/wizards/templates.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/ui/sam/templatePrompter.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/docdb/explorer/docdbNode.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/ssmDocument/commands/createDocumentFromTemplate.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/src/app/amazonqScan/chat/controller/messenger/messenger.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/iot/commands/attachPolicy.ts,true,""
/language:javascript-typescript,TypeScript,scripts/newChange.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhispererChat/editor/context/file/fileExtractor.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/auth/utils.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/ui/common/location.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/telemetry/telemetryClient.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonqFeatureDev/limits.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/unit/codewhisperer/service/diagnosticsProvider.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/s3/commands/createFolder.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/stepFunctions/commands/visualizeStateMachine/renderStateMachineGraphCDK.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/schema/testUtils.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/cdk/explorer/appNode.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/credentials/testUtil.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/dynamicResources/awsResourceManager.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/cloudWatchLogs/wizard/tailLogGroupWizard.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/cloudWatchLogs/commands/searchLogGroup.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/testFixtures/typescript/sampleInterfaces.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/vscode/env.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/localizedText.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/ui/buttons.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/s3/util/validateBucketName.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/ssmDocument/commands/deleteDocument.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codecatalyst/commands.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/redshift/notebook/cellStatusBarItemProvider.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsexplorer/defaultRegion.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonq/webview/messages/messageDispatcher.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/redshift/explorer/redshiftSchemaNode.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/applicationcomposer/types.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/ssmDocument/commands/updateDocumentVersion.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonqGumby/chat/session/session.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/activationReloadState.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/lambda/models/samTemplates.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonqGumby/activation.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonqDoc/errors.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/unit/amazonq/onboardingPage/walkthrough.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/threatComposer/handlers/logMessageHandler.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/threatComposer/handlers/onFileChangedHandler.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/awsContextCommands.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/utilities/performance.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/iot/commands/detachPolicy.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/docdb/wizards/createClusterWizard.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhisperer/ui/codeWhispererNodes.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codecatalyst/vue/create/index.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/redshift/explorer/redshiftSchemaNode.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonqTest/chat/session/session.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonq/commons/controllers/contentController.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/unit/codewhisperer/service/keyStrokeHandler.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/cloudWatchLogs/registry/liveTailSessionRegistry.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/dev/index.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/utilities/classUtils.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/awsContext.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/cloudformation/activation.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/webview/server.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/lambda/wizards/uploadLambdaWizard.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/lambda/commands/listSamResources.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/auth/credentials/sharedCredentials.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/testInteg/perf/downloadExportResultArchive.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/sam/deploy.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/utilities/symbolUtilities.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/wizards/wizard.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/logger/consoleLogLogger.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/clients/defaultRedshiftClient.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/ssmDocument/commands/publishDocument.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/notifications/index.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/ui/sam/ecrPrompter.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/docdb/commands/addRegion.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonqGumby/models/dependencies.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhisperer/util/commonUtil.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/src/extension.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/unit/amazonqGumby/transformationResultsHandler.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/filesystemUtilities.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/appBuilder/utils.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/e2e/amazonq/explore.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/utilities/processUtils.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/sam/debugger/commands/addSamDebugConfiguration.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/codecatalyst/wizards/selectResource.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/clients/defaultDocdbClient.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/iot/commands/createPolicy.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/codewhisperer/commands/transformByQ.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/docdb/wizards/createGlobalClusterWizard.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhispererChat/editor/context/file/languages.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhispererChat/controllers/chat/prompts/promptsGenerator.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsexplorer/childNodeCache.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/remoteSession.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/unit/codewhisperer/util/bm25.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/ec2/prompter.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/regions/endpoints.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/resourcefetcher/httpResourceFetcher.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/ssmDocument/commands/updateDocumentVersion.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonqGumby/index.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/dynamicResources/model/resources.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsexplorer/activationShared.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonq/webview/assets/assetsHandler.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/stepFunctions/utils.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhisperer/models/errors.ts,true,""
/language:javascript-typescript,TypeScript,plugins/eslint-plugin-aws-toolkits/lib/rules/no-printf-mismatch.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/iot/commands/updateCert.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/lambda/wizards/samInitWizard.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/utilities/messages.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/ecr/activation.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/stepFunctions/constants/aslFormats.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/utilities/pathFind.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/lambda/commands/downloadLambda.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/apprunner/commands/deleteService.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/crashMonitoring.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/cloudWatchLogs/document/logDataDocumentProvider.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/src/inlineChat/decorations/computeDecorations.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/web/shared/crypto.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/appBuilder/explorer/nodes/rootNode.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/utilities/result.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/sam/cli/samCliStartApi.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/cloudformation/cloudformation.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/stepFunctions/wizards/createStateMachineWizard.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/ui/buttons.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/cloudformation/templateSymbolResolver.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhisperer/commands/gettingStartedPageCommands.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codecatalyst/devEnv.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/lambda/commands/listSamResources.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/stepFunctions/commands/visualizeStateMachine/aslVisualization.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/auth/secondaryAuth.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/sam/cli/samCliRemoteTestEvent.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/utilities/typeConstructors.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/dynamicResources/explorer/nodes/resourceNode.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/types/jsonSchemaService.d.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/auth/sso/validation.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/wizards/compositWizard.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/clients/defaultS3Client.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/docdb/commands/renameCluster.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/dynamicResources/explorer/nodes/resourceTypeNode.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/src/inlineChat/command/registerInlineCommands.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/e2e/amazonq/featureDev.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/web/shared/fs.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/cloudWatchLogs/timeFilterSubmenu.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/auth/sso/server.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/applicationcomposer/commands/openTemplateInComposer.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/applicationcomposer/messageHandlers/initMessageHandler.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhisperer/tracker/userWrittenCodeTracker.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/ec2/remoteSessionManager.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/testInteg/integrationTestsUtilities.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/login/webview/vue/backend_amazonq.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/clients/iamClient.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/iot/commands/createPolicyVersion.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/unit/codewhisperer/service/referenceLogViewProvider.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/eventSchemas/utils.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/lambda/explorer/cloudFormationNodes.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/vscode/testUtils.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/applicationBuilder/explorer/nodes/appNode.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/docdb/commands/deleteInstance.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/cdk/explorer/rootNode.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonqTest/app.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonq/webview/ui/apps/amazonqCommonsConnector.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonq/messages/chatMessageDuration.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/cloudWatchLogs/document/logStreamsCodeLensProvider.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/apigateway/vue/invokeRemoteRestApi.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsexplorer/activation.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/redshift/wizards/connectionWizard.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/ecr/commands/deleteRepository.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/cdk/explorer/nodes/appNode.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhispererChat/editor/context/focusArea/model.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/utilities/debuggerUtils.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/testInteg/schema/schema.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/utilities/testUtils.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/iot/commands/copyEndpoint.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/ssmDocument/explorer/registryItemNode.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/unit/codewhisperer/service/inlineCompletionService.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/env/resolveEnv.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/testInteg/perf/zipcode.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/testInteg/shared/extensions/git.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/unit/codewhisperer/service/completionProvider.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/codelens/sampleJavaSamProgram.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/apigateway/explorer/apiGatewayNodes.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonqFeatureDev/util/upload.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/e2e/amazonq/chat.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/clients/ecsClient.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/ui/sam/paramsSourcePrompter.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhisperer/util/supplementalContext/supplementalContextUtil.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/dynamicResources/activation.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/lambda/wizards/samDeployWizard.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/auth/activation.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/sam/sync.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/cdk/explorer/nodes/constructNode.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/wizards/stateController.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/ui/sam/bucketPrompter.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonq/explorer/amazonQTreeNode.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/setupUtil.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/stepFunctions/commands/getStateMachineDefinitionFromCfnTemplate.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhisperer/util/codeWhispererApplication.ts,true,""
/language:javascript-typescript,TypeScript,packages/amazonq/test/unit/codewhisperer/util/licenseUtil.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/awsService/cloudWatchLogs/document/logDataDocumentProvider.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/eventSchemas/commands/downloadSchemaItemCode.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonq/webview/ui/diffTree/types.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonqFeatureDev/userFacingText.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/testInteg/perf/buildIndex.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsService/iot/explorer/iotPolicyVersionNode.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/ssmDocument/commands/deleteDocument.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/amazonqGumby/errors.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/auth/providers/ec2CredentialsProvider.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/shared/sam/debugger/awsSamDebugger.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/amazonq/customizationUtil.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/shared/sam/cli/samCliInit.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/test/awsExplorer/regionNode.test.ts,true,""
/language:javascript-typescript,TypeScript,packages/core/src/codewhisperer/util/supplementalContext/rankBm25.ts,true,""
